Unique_trajectory,Elev,Vinit,Vavg,Vel_diff,Duration,Deceleration ,HtBeg,HtEnd,AtmDensBeg,AtmDensPeak,AtmDensEnd,TrailLength,EnergyRecBeg,EnergyRecPeak,EnergyRecEnd,ZenithAngle,AbsMag,F,Mass_kg,Kb,IAU_code
20231013113058_o2VqO,43.86555,65.3434,62.95835,2.38505,0.27,8.833518519,98.1205,88.3029,8.28E-07,2.30E-06,4.61E-06,16.9987545,14.12426125,38.17262076,76.30947511,46.13445,-2.06,0.579,7.17E-05,7.935874079,  ...
20231013113129_21hnl,40.19076,68.11132,62.73131,5.38001,0.24,22.41670833,110.8786,101.4136,7.63E-08,2.52E-07,4.39E-07,15.0555144,2.27446412,5.272159307,7.777491711,49.80924,0.35,0.698,5.98E-06,6.960702714,  ...
20231013113150_S5unk,55.06822,69.764,67.93321,1.83079,0.34,5.384676471,111.8434,93.9318,6.55E-08,7.36E-07,1.78E-06,23.0972914,1.669241039,11.83443184,27.65350055,34.93178,-2.01,0.731,9.44E-05,6.868287099,  ...
20231013113302_mmhHd,46.51664,49.29644,48.35067,0.94577,0.24,3.940708333,103.9966,95.883,2.66E-07,5.40E-07,1.25E-06,11.6041608,2.783104828,5.045059342,11.08569823,43.48336,1.33,0.449,7.64E-06,7.126956929,  ...
20231013113359_U1sLu,28.4133,44.4688,43.55948,0.90932,0.49,1.855755102,104.0644,94.8205,2.62E-07,6.62E-07,1.52E-06,21.3441452,3.411443497,7.542602243,16.60840794,61.5867,0.51,0.517,3.51E-05,7.098986073,  ...
20231013113551_MQ0f9,61.14929,66.67997,65.43417,1.2458,0.4,3.1145,113.4118,90.8094,5.12E-08,1.53E-06,3.10E-06,26.173668,1.213724733,20.74652209,42.21419357,28.85071,-3.63,0.823,0.000497,6.698388102,  ...
20231013113558_neN3X,38.12863,67.05267,65.24655,1.80612,0.24,7.5255,108.6182,100.511,1.13E-07,2.05E-07,5.26E-07,15.659172,3.062138243,4.741790199,10.31807846,51.87137,-0.91,0.399,2.90E-05,7.122471644,  ...
20231013113658_YUl2e,32.46377,27.00258,26.6268,0.37578,1.16,0.323948276,96.3452,80.5078,1.15E-06,6.05E-06,1.62E-05,30.887088,4.279642423,23.545242,65.9493781,57.53623,0.62,0.607,0.000125,7.174084137,  ...
20231013113756_itiIb,26.8741,63.625,61.88455,1.74045,0.49,3.551938776,110.0662,96.3876,8.75E-08,9.00E-07,1.15E-06,30.3234295,3.122193714,21.60567895,26.63424954,63.1259,-1.46,0.905,0.000122,7.023727647,  ...
20231013113927_xDnCu,55.71185,61.09664,58.70429,2.39235,0.2,11.96175,105.6786,96.3195,1.93E-07,4.76E-07,1.16E-06,11.740858,2.889505303,5.945556497,13.24569749,34.28815,0.01,0.499,1.43E-05,7.191611802,  ...
20231013114109_13khX,53.84841,37.65774,39.60856,-1.95082,0.28,-6.967214286,88.7407,81.9379,4.33E-06,5.51E-06,1.29E-05,11.0903968,21.79836943,29.54463759,76.5851794,36.15159,-0.97,0.214,0.000112,8.022918346,  ...
20231013114216_SXxpA,16.90069,18.38973,17.81215,0.57758,1.18,0.489474576,85.7519,79.6962,7.06E-06,1.06E-05,1.82E-05,21.018337,24.13412058,36.0772192,61.87229749,73.09931,2.21,0.424,0.000103,7.678556925,  ...
20231013114226_bSPll,27.07274,46.19163,45.71683,0.4748,0.57,0.832982456,105.3878,94.3887,2.03E-07,6.31E-07,1.63E-06,26.0585931,3.132830356,8.224336829,20.65643396,62.92726,-0.18,0.533,6.37E-05,7.040093987,  ...
20231013114611_UGL7p,56.21858,68.1753,67.08523,1.09007,0.2,5.45035,109.9515,98.8435,8.87E-08,3.08E-07,7.17E-07,13.417046,1.992330856,5.189058945,10.81057448,33.78142,-0.79,0.608,2.39E-05,6.972049726,  TCA
20231013114703_6HBUb,57.91884,70.21624,69.67543,0.54081,0.32,1.69003125,109.6189,91.5182,9.35E-08,8.81E-07,2.74E-06,22.2961376,2.17011844,14.01131152,43.44288577,32.08116,-2.57,0.656,0.000169,7.023119461,  TCA
20231013114814_yr5S5,64.40132,63.47123,62.18029,1.29094,0.25,5.16376,107.8684,93.7358,1.28E-07,5.22E-07,1.85E-06,15.5450725,2.082838349,6.517576362,21.82361361,25.59868,-2.47,0.52,0.000146,7.037566883,  ...
20231013114820_cf0Zk,29.86408,61.21141,60.79944,0.41197,0.49,0.840755102,102.2659,89.1769,3.70E-07,2.30E-06,4.05E-06,29.7917256,8.285135049,47.49928845,85.42782093,60.13592,-1.26,0.746,8.23E-05,7.586658383,  ...
20231013114824_zo8lZ,46.00806,66.80212,64.18591,2.61621,0.36,7.26725,112.2922,95.6968,6.08E-08,3.30E-07,1.29E-06,23.1069276,1.672247512,5.950275497,20.26741871,43.99194,-0.26,0.569,2.36E-05,6.817090864,  ...
20231013114935_PsOCB,39.16198,66.22826,65.56929,0.65897,0.24,2.745708333,110.7109,100.722,7.81E-08,1.88E-07,4.98E-07,15.7366296,2.257786022,4.347704891,9.736826155,50.83802,-0.22,0.496,1.72E-05,6.945006651,  ...
20231013115052_3ADMo,23.41012,37.76805,37.17192,0.59613,0.89,0.669808989,104.4576,91.4295,2.42E-07,6.79E-07,2.76E-06,33.0830088,2.767965507,6.703176111,26.74082045,66.58988,0.17,0.408,0.000108,6.926582189,  ...
20231013115219_l1gF9,63.45736,73.15539,67.94899,5.2064,0.28,18.59428571,112.7524,98.8524,5.64E-08,4.03E-07,7.03E-07,19.0257172,1.535771458,6.62610945,10.15114532,26.54264,-2.96,0.793,0.000162,6.835820367,  NUE
20231013115411_zoMTh,44.30686,58.31721,57.31047,1.00674,0.27,3.728666667,108.8847,98.7499,1.06E-07,2.56E-07,7.27E-07,15.4738269,1.986448022,3.874281799,9.527034622,45.69314,-0.79,0.469,3.39E-05,6.919318054,  ...
20231013115637_vWw34,52.42031,67.81607,64.80806,3.00801,0.2,15.04005,102.6687,92.2622,3.41E-07,1.64E-06,2.36E-06,12.961612,5.963213979,25.10654005,34.85362025,37.57969,-1.23,0.801,4.48E-05,7.56127255,  ...
20231013115652_8ltAF,80.12617,66.30589,65.83586,0.47003,0.24,1.958458333,115.869,100.147,3.62E-08,9.82E-08,5.55E-07,15.8006064,0.831861068,1.707337593,6.943784897,9.87383,-0.37,0.415,1.84E-05,6.515723867,  ...
20231013120240_XUu2O,25.51382,40.60334,40.27102,0.33232,0.65,0.511261538,103.8391,92.7356,2.69E-07,7.94E-07,2.19E-06,26.176163,3.240900995,8.353853022,22.72041855,64.48618,0.65,0.502,5.00E-05,7.034215952,  OCO
20231013120325_1n2uk,40.30488,63.55178,59.85322,3.69856,0.21,17.61219048,99.6773,91.9514,6.07E-07,1.41E-06,2.52E-06,12.5691762,10.69799982,22.64102284,38.60796414,49.69512,0.44,0.578,1.10E-05,7.785728209,  ...
20231013120352_nNYwd,72.61576,60.62269,61.01366,-0.39097,0.36,-1.086027778,110.2421,92.9368,8.36E-08,9.34E-07,2.11E-06,21.9649176,1.331701169,9.954110628,22.61100236,17.38424,-1.79,0.743,8.58E-05,6.788837289,  ...
20231013120428_gaiQk,19.59842,22.92736,22.7212,0.20616,1.32,0.156181818,97.647,87.6246,8.89E-07,2.88E-06,5.20E-06,29.991984,3.845496297,12.48656909,22.99653484,70.40158,1.04,0.651,0.000172,6.98700097,  ...
20231013120430_MFy3O,68.59628,58.99612,58.71009,0.28603,0.2,1.43015,111.2231,100.5265,7.17E-08,1.69E-07,5.14E-07,11.742018,1.145196221,2.164918775,5.458125973,21.40372,0.86,0.459,4.55E-06,6.698100131,  ...
20231013120458_oeQl9,41.78736,64.40495,60.46321,3.94174,0.2,19.7087,107.7165,99.4778,1.30E-07,4.57E-07,6.31E-07,12.092642,2.973777571,7.758491882,9.742294195,48.21264,0.55,0.798,6.84E-06,7.126011017,  ...
20231013120822_mD28Q,43.52292,60.28538,55.6799,4.60548,0.2,23.0274,110.7131,102.6624,7.76E-08,1.33E-07,3.37E-07,11.13598,1.719279003,2.374686229,4.602830494,46.47708,0.95,0.39,4.88E-06,6.821567173,  ...
20231013120906_T9VvK,43.45845,34.28064,33.7546,0.52604,0.64,0.8219375,102.5632,88.0129,3.44E-07,3.25E-06,4.91E-06,21.602944,1.776558927,15.28549035,23.21818571,46.54155,0.79,0.832,6.05E-05,6.855459681,  ...
20231013120929_h5o8U,49.02679,65.2559,61.73175,3.52415,0.24,14.68395833,110.4882,99.5032,8.04E-08,2.24E-07,6.23E-07,14.81562,1.890493671,3.900384351,8.866908808,40.97321,-1,0.52,3.88E-05,6.902961009,  ...
20231013120951_obYGt,54.05914,62.52541,60.81394,1.71147,0.2,8.55735,108.3548,99.1477,1.15E-07,4.20E-07,6.65E-07,12.162788,2.11390249,5.802621979,8.52617461,35.94086,0.25,0.743,1.02E-05,6.997806557,  ...
20231013121200_2ir8a,48.4612,67.55545,65.80627,1.74918,0.64,2.73309375,102.0283,70.8148,3.82E-07,2.65E-06,6.82E-05,42.1160128,6.939063698,43.51790133,1318.651901,41.5388,-2.26,0.332,0.000278,7.619415587,  ...
20231013121402_Ut9h7,69.72045,67.41233,69.24559,-1.83326,0.29,-6.321586207,115.4974,97.0961,3.81E-08,2.05E-07,9.86E-07,20.0812211,0.940304972,3.377288802,13.86711736,20.27955,0.58,0.556,5.41E-06,6.567222298,  ORI
20231013121559_G2Rps,48.1211,64.54164,61.2748,3.26684,0.25,13.06736,103.198,91.8761,3.03E-07,1.63E-06,2.55E-06,15.3187,5.234554764,23.5783904,35.50487589,41.8789,-0.22,0.777,1.98E-05,7.469500194,  ...
20231013121643_2DQzo,55.30652,58.29772,57.80098,0.49674,0.32,1.5523125,106.5366,91.4565,1.61E-07,1.47E-06,2.74E-06,18.4963136,2.328912905,16.43253644,30.92048454,34.69348,-0.57,0.767,3.99E-05,7.063886556,  ...
20231013121740_R2jnn,57.48662,67.68005,64.43493,3.24512,0.22,14.75054545,100.9182,90.3007,4.71E-07,1.34E-06,3.29E-06,14.1756846,7.420593026,18.9501709,45.56481882,32.51338,-1.43,0.518,4.01E-05,7.686206332,  ...
20231013122124_jpRKo,69.69726,66.02335,64.62652,1.39683,0.21,6.651571429,110.9449,97.9393,7.43E-08,2.35E-07,8.36E-07,13.5715692,1.47764599,3.468698126,10.29215927,20.30274,-0.25,0.498,1.33E-05,6.834347742,  ORI
20231013122133_RoGi9,73.8238,66.90164,66.55949,0.34215,0.2,1.71075,109.6139,96.9112,9.21E-08,6.11E-07,1.01E-06,13.311898,1.741331939,7.999264209,12.8232847,16.1762,-0.6,0.792,2.44E-05,6.936845642,  ...
20231013122431_gk4My,65.16018,67.93632,65.83801,2.09831,0.29,7.235551724,112.2316,94.9705,6.09E-08,4.55E-07,1.45E-06,19.0930229,1.3943864,6.534705156,19.00059028,24.83982,-1.72,0.645,4.14E-05,6.786128541,  NUE
20231013122525_KG8nB,73.84344,67.33773,63.74825,3.58948,0.22,16.31581818,112.2185,98.7044,6.09E-08,3.33E-07,7.20E-07,14.024615,1.298951065,4.539164912,8.496914155,16.15656,-0.56,0.707,1.89E-05,6.763899368,  ...
20231013122639_BVbud,69.69803,65.78539,64.30739,1.478,0.23,6.426086957,111.1832,97.0135,7.16E-08,1.38E-07,1.00E-06,14.7906997,1.433856001,2.280342236,12.08013872,20.30197,0.32,0.273,7.95E-06,6.814312386,  ORI
20231013122641_2Upjc,49.66805,46.17694,44.11761,2.05933,0.2,10.29665,92.1662,85.4371,2.43E-06,4.15E-06,7.56E-06,8.823522,18.72521639,31.33165227,56.31433831,40.33195,-0.59,0.463,4.39E-05,8.005383078,  ...
20231013123009_4qQTT,51.60306,63.8082,62.90653,0.90167,0.21,4.293666667,112.9046,102.5063,5.51E-08,1.27E-07,3.45E-07,13.2103713,1.328465054,2.422076346,5.272573063,38.39694,-0.02,0.492,1.39E-05,6.706202658,  ...
20231013123203_Zm4C6,75.25709,66.16999,61.30415,4.86584,0.21,23.17066667,107.986,95.9958,1.22E-07,5.49E-07,1.21E-06,12.8738715,2.087522429,6.57753883,12.7804317,14.74291,-0.84,0.657,3.18E-05,7.045050871,  ...
20231013123412_vstdl,52.28584,69.39113,66.48937,2.90176,0.34,8.534588235,115.3085,97.621,3.94E-08,2.66E-07,8.86E-07,22.6063858,1.220812389,4.921860889,13.63729256,37.71416,-1.4,0.65,4.02E-05,6.649187299,  ...
20231013123529_GiJL2,51.89754,51.55979,48.98653,2.57326,0.28,9.190214286,104.823,93.7695,2.18E-07,5.95E-07,1.79E-06,13.7162284,2.424345915,5.41976754,14.93975121,38.10246,-0.91,0.468,5.21E-05,7.07043366,  ...
20231013123635_X6oRv,75.26641,65.38214,63.5621,1.82004,0.36,5.055666667,114.4085,93.1144,4.44E-08,2.87E-07,2.03E-06,22.882356,0.968769436,3.858556952,23.15951347,14.73359,-2.09,0.517,0.000121,6.592977545,  ...
20231013123638_ZNHZi,60.92959,59.40521,57.08665,2.31856,0.32,7.2455,104.2541,90.029,2.42E-07,5.41E-07,3.50E-06,18.267728,3.169043531,6.007271,36.33730272,29.07041,-0.69,0.289,4.63E-05,7.248420179,  ...
20231013123829_lWb7q,55.29434,67.46704,64.39592,3.07112,0.2,15.3556,106.2979,96.0348,1.66E-07,5.13E-07,1.20E-06,12.879184,3.224871388,7.793893206,16.5023154,34.70566,-0.12,0.568,1.33E-05,7.235165798,  ...
20231013123929_23XLu,42.24567,65.04759,59.18771,5.85988,0.24,24.41616667,100.7317,90.9885,4.85E-07,2.43E-06,2.94E-06,14.2050504,8.827284661,38.41780017,42.59949367,47.75433,-0.13,0.887,1.05E-05,7.704813464,  ...
20231013123949_PXbJY,60.01156,55.17743,53.66826,1.50917,0.4,3.772925,102.2669,84.1218,3.58E-07,1.84E-06,9.36E-06,21.467304,3.800602373,17.15806625,91.59938425,29.98844,-1.51,0.473,0.000133,7.339808087,  ...
20231014021552_6gq0M,21.1871,50.90077,51.22178,-0.32101,0.5,-0.64202,107.435,98.7233,1.79E-07,2.93E-07,7.77E-07,25.61089,4.378088344,6.859957663,17.3267042,68.8129,0.61,0.337,2.85E-05,7.141003772,  ...
20231014021805_BYjIX,49.36848,30.76242,30.97675,-0.21433,0.36,-0.595361111,90.6757,82.3944,3.03E-06,3.73E-06,1.18E-05,11.15163,11.26201532,13.92115554,45.38789406,40.63152,1.29,0.147,2.95E-05,7.662036643,  ...
20231014021931_b7ZXU,32.71536,32.82404,31.97045,0.85359,0.81,1.053814815,93.9149,80.394,1.75E-06,6.15E-06,1.61E-05,25.8960645,10.45040103,35.72605027,94.00395326,57.28464,0.76,0.553,7.15E-05,7.568336451,  ...
20231014022954_JKqJ3,46.93332,31.21658,30.99256,0.22402,0.52,0.430807692,90.2203,78.6603,3.28E-06,1.54E-05,2.10E-05,16.1161312,13.0541581,62.87201764,86.52905158,43.06668,0.41,0.824,8.38E-05,7.7201136,  ...
20231014023112_Oflqr,75.5937,15.78605,15.45525,0.3308,1.07,0.309158879,78.7063,63.1186,2.08E-05,7.35E-05,0.000195196,16.5371175,16.741412,61.76753678,168.4840926,14.4063,0.31,0.551,0.000831,7.720596082,  ...
20231014023432_cewpm,52.98023,17.19179,16.54272,0.64907,0.78,0.832141026,79.1925,69.0861,1.94E-05,6.03E-05,8.56E-05,12.9033216,22.33237422,70.89718677,98.48160384,37.01977,-0.06,0.758,0.000564,7.824028545,  ...
20231014023746_hgiDn,24.91486,28.75374,28.1432,0.61054,0.68,0.897852941,89.7493,81.7064,3.54E-06,8.04E-06,1.31E-05,19.137376,20.67848172,46.49239577,75.36635241,65.08514,-0.67,0.619,0.000352,7.783005289,  ...
20231014024025_FP8sR,67.33884,18.31996,17.72201,0.59795,0.6,0.996583333,79.6795,69.8251,1.80E-05,4.74E-05,7.72E-05,10.633206,20.30994192,54.38954645,87.70705599,22.66116,0.34,0.658,0.000278,7.829712786,  ...
20231014024037_VfVdm,44.71649,16.47078,14.65251,1.81827,0.89,2.043,80.6097,71.9271,1.56E-05,3.57E-05,5.73E-05,13.0407339,18.57180198,39.43272384,57.4585172,45.28351,2.11,0.628,0.000111,7.711893301,  ...
20231014041014_Qultx,26.45713,22.50055,19.05225,3.4483,1.04,3.315673077,83.9757,75.0301,9.05E-06,1.69E-05,3.60E-05,19.81434,31.16106778,50.66441725,94.02684017,63.54287,-0.02,0.442,0.000476,7.912690991,  ...
20231014041731_hsXou,51.43228,26.84152,26.6713,0.17022,0.32,0.5319375,84.3022,77.6125,8.55E-06,1.69E-05,2.43E-05,8.534816,23.83985767,48.05665784,69.64580854,38.56772,0.64,0.648,4.97E-05,7.95718564,  SFD
20231014043214_7OdQJ,30.2467,31.21653,31.04392,0.17261,1.45,0.119041379,102.7357,80.2942,3.94E-07,1.03E-05,1.60E-05,45.013684,2.453121867,60.64840367,94.76719482,59.7533,-0.62,0.876,0.000548,6.879860942,  ...
20231014043650_2egYK,47.15112,16.40656,15.86276,0.5438,0.83,0.655180723,76.4253,66.9554,2.94E-05,6.75E-05,0.000116999,13.1660908,34.13670179,78.71344952,135.7685189,42.84888,0.25,0.592,0.000378,7.972841423,  ...
20231014043914_kcVqh,19.94114,61.56588,61.03502,0.53086,0.54,0.983074074,112.415,101.4654,8.05E-08,3.59E-07,4.86E-07,32.9589108,3.443620038,12.75089887,16.8154158,70.05886,0.18,0.834,3.34E-05,7.012796855,  ...
20231014043944_071kH,19.37314,60.5318,58.53289,1.99891,0.7,2.855585714,114.1022,100.4152,6.22E-08,2.95E-07,5.79E-07,40.973023,2.777875687,10.32687336,18.88314592,70.62686,-1.18,0.702,0.000141,6.888389718,  ACL
20231014044634_U579U,54.74938,16.71647,15.42468,1.29179,0.49,2.636306122,77.955,71.8403,2.29E-05,3.80E-05,5.70E-05,7.5580932,24.62306571,38.66456544,54.34475151,35.25062,0.66,0.551,0.00028,7.86179759,  ...
20231014045822_nk6FZ,23.50144,59.83779,59.04603,0.79176,0.52,1.522615385,113.5999,102.2599,6.77E-08,2.74E-07,4.33E-07,30.7039356,2.414878509,7.990127739,12.06579689,66.49856,-0.35,0.758,5.00E-05,6.872555165,  ...
20231014045916_1ae7b,22.02412,32.24266,30.96339,1.27927,1.46,0.876212329,98.7908,81.8448,7.65E-07,3.02E-06,1.26E-05,45.2065494,6.57064259,24.20420218,98.95398486,67.97588,0.16,0.482,0.000285,7.267680959,  ...
20231014050157_JHG2y,27.76633,56.12579,54.48077,1.64502,0.49,3.357183673,102.1046,90.2174,4.38E-07,6.83E-07,3.23E-06,26.6955773,9.361996821,13.85866088,61.92105304,62.23367,-0.15,0.221,4.31E-05,7.579862894,  ...
20231014050551_W7hwn,77.28295,18.95484,18.55492,0.39992,0.87,0.459678161,96.692,80.6258,1.09E-06,2.99E-06,1.51E-05,16.1427804,1.215500525,3.241870897,16.52611339,12.71705,-0.34,0.376,0.000628,6.635753945,  ...
20231014051442_GUGcg,42.99321,31.02779,30.66828,0.35951,0.68,0.528691176,98.7995,84.6177,7.64E-07,4.61E-06,8.06E-06,20.8544304,3.281896632,19.37561998,33.81247584,47.00679,0.27,0.757,0.000111,7.09574,  STA
20231014052548_n5ck0,53.92546,24.03471,23.81159,0.22312,1.19,0.187495798,97.8322,77.0475,9.01E-07,1.23E-05,2.63E-05,28.3357921,1.936613043,26.75931231,58.23124421,36.07454,-1.08,0.764,0.000966,6.853050456,  ...
20231014052650_QF3zX,51.74664,21.25248,20.98708,0.2654,0.89,0.298202247,92.4752,77.8177,2.23E-06,1.25E-05,2.35E-05,18.6785012,3.828064515,21.81105274,41.40148622,38.25336,-0.32,0.723,0.000433,7.119621271,  ...
20231014053409_mgibE,59.0641,15.03919,14.04324,0.99595,1.32,0.754507576,88.4037,72.4921,4.35E-06,1.65E-05,5.23E-05,18.5370768,3.453273229,12.63754623,38.88817352,30.9359,0.87,0.524,0.000591,7.014728956,  ...
20231014055418_k4SPN,41.36706,34.52772,34.48606,0.04166,0.73,0.057068493,101.5954,84.9841,4.69E-07,2.31E-06,7.55E-06,25.1748238,2.603646112,12.417126,41.37352322,48.63294,0.17,0.563,0.00013,7.00654963,  DCT
20231014055548_2r8uz,54.45832,36.8931,36.30399,0.58911,1.12,0.525991071,106.7929,75.3472,1.83E-07,1.62E-05,3.41E-05,40.6604688,1.033206616,82.76259231,175.3757453,35.54168,-1.31,0.846,0.000651,6.62538512,  ZPI
20231014060019_vvcxj,54.35692,42.68662,41.75394,0.93268,0.51,1.828784314,101.4316,85.4451,4.81E-07,2.35E-06,7.04E-06,21.2945094,3.276991575,15.24830329,45.96581679,35.64308,-0.21,0.577,7.42E-05,7.203075866,  ...
20231014060313_3beW8,21.88051,65.52659,63.09154,2.43505,0.28,8.696607143,112.7287,105.7293,6.73E-08,1.18E-07,2.20E-07,17.6656312,3.147300189,4.762297368,7.682960246,68.11949,-0.02,0.493,1.89E-05,6.983544549,  ...
20231014060913_jqVa8,50.00522,31.3139,31.14557,0.16833,0.64,0.263015625,98.2945,83.0525,8.33E-07,7.56E-06,1.02E-05,19.9331648,3.148094363,29.41021116,39.8309187,39.99478,0.16,0.876,0.00011,7.117777005,  SOA
20231014061656_3NK1I,38.72162,61.04288,61.07293,-0.03005,0.6,-0.050083333,110.1562,89.1723,1.02E-07,1.55E-06,3.82E-06,36.643758,2.258051499,26.93010615,68.42378708,51.27838,-2.47,0.737,0.000294,6.973567628,  ...
20231014062007_t7ll1,65.2027,20.96194,20.42774,0.5342,0.96,0.556458333,95.4831,78.0891,1.36E-06,7.16E-06,2.23E-05,19.6106304,1.907727449,10.32520118,32.13322852,24.7973,0.3,0.586,0.000344,6.857503195,  ...
20231014062436_0g2BA,19.90325,63.19598,63.19947,-0.00349,0.36,-0.009694444,112.6407,105.0912,6.74E-08,1.57E-07,2.45E-07,22.7518092,3.214325984,6.34013275,9.223224322,70.09675,-0.12,0.67,2.15E-05,6.964479324,  ...
20231014064034_R2VMx,57.82144,42.00495,39.95928,2.04567,0.28,7.305964286,95.5791,86.0129,1.35E-06,3.48E-06,6.40E-06,11.1885984,8.013768799,20.57298094,36.81234199,32.17856,-1.07,0.603,7.16E-05,7.623760021,  ...
20231014064043_bDsei,63.69717,26.5862,25.29833,1.28787,0.6,2.14645,95.2396,81.4578,1.42E-06,4.87E-06,1.30E-05,15.178998,3.21708678,11.07731194,28.97609324,26.30283,0.56,0.549,0.000122,7.138795669,  ...
20231014065420_I3azo,67.03425,44.26311,42.13398,2.12913,0.33,6.451909091,92.3848,80.0036,2.31E-06,9.77E-06,1.68E-05,13.9042134,14.24899871,60.83425756,100.560379,22.96575,-0.51,0.724,8.06E-05,7.897210121,  ...
20231014065428_wGBQE,28.8662,61.62362,59.11177,2.51185,0.38,6.610131579,105.967,95.1007,2.04E-07,5.22E-07,1.46E-06,22.4624726,5.23995229,11.4976741,30.28472154,61.1338,-0.16,0.467,3.20E-05,7.341121515,  ACL
20231014070028_p3kBa,60.32668,32.23564,32.21997,0.01567,0.48,0.032645833,98.2054,84.9532,8.52E-07,3.45E-06,7.54E-06,15.4655856,2.869211151,12.27068276,27.68006233,29.67332,1.12,0.629,3.16E-05,7.131861005,  SOA
20231014070226_isks1,7.04633,38.67339,38.38552,0.28787,1.38,0.208601449,105.6789,99.4614,2.10E-07,4.17E-07,6.78E-07,52.9720176,8.260401149,14.81611084,23.1134668,82.95367,-0.17,0.582,0.00024,7.146823147,  ...
20231014071206_CINil,26.40874,64.98677,64.08616,0.90061,0.45,2.001355556,103.7655,90.8809,2.98E-07,1.26E-06,2.95E-06,28.838772,8.603280095,33.13787999,79.93288461,63.59126,-1.57,0.604,0.00011,7.582637964,  ...
20231014071311_Czc1X,61.5815,29.10762,28.1978,0.90982,0.56,1.624678571,95.3919,81.628,1.40E-06,5.66E-06,1.27E-05,15.790768,3.808488694,16.12679468,35.73867125,28.4185,-0.01,0.629,0.000135,7.232711421,  ...
20231014071438_RVjVc,67.32419,44.93039,45.22803,-0.29764,0.4,-0.7441,102.4696,88.0635,3.84E-07,1.75E-06,4.60E-06,18.091212,2.473016529,10.997489,30.80723129,22.67581,0.31,0.584,3.83E-05,7.133065093,  OBC
20231014071749_9by7G,62.70974,33.11167,32.25763,0.85404,0.87,0.981655172,102.6703,77.6088,3.70E-07,2.73E-06,2.38E-05,28.0641381,1.346753484,9.633269074,87.81998684,27.29026,-0.74,0.453,0.000332,6.793372103,  STA
20231014072514_ync2I,64.72942,33.34998,31.15425,2.19573,0.52,4.222557692,93.1556,78.912,2.03E-06,7.26E-06,1.94E-05,16.20021,7.195451856,25.72066236,65.37724,25.27058,-0.27,0.562,0.000123,7.53613679,  ...
20231014073806_CV2nC,64.33979,31.501,31.05278,0.44822,1.15,0.389756522,101.02,71.0973,5.03E-07,1.45E-05,6.44E-05,35.710697,1.57162257,49.06140757,223.6950228,25.66021,-1.6,0.674,0.000966,6.869761936,  SOA
20231014073812_ty5yH,61.04871,28.62434,28.1442,0.48014,0.52,0.923346154,98.7889,86.1743,7.67E-07,3.49E-06,6.22E-06,14.634984,2.001413687,9.547878365,17.21055723,28.95129,1.51,0.711,3.70E-05,6.955350894,  ...
20231014073942_tISE7,71.6039,28.04336,27.9214,0.12196,0.89,0.137033708,98.3474,75.8757,8.34E-07,9.87E-06,3.10E-05,24.850046,1.916535025,25.33739047,80.83824883,18.3961,-0.34,0.674,0.000388,6.952050085,  ...
20231014074050_GEj30,68.70486,42.41152,41.32606,1.08546,0.36,3.015166667,98.4866,84.5154,8.09E-07,3.43E-06,8.14E-06,14.8773816,4.3355574,19.04685574,45.86338006,21.29514,0.27,0.61,2.92E-05,7.392053956,  ...
20231014074638_XEvwI,37.76917,66.30465,65.08849,1.21616,0.48,2.533666667,114.9069,95.8251,4.21E-08,2.38E-07,1.30E-06,31.2424752,1.397278242,5.218940208,25.08870229,52.23083,-1.17,0.525,6.40E-05,6.684699998,  ...
20231014074803_jfrol,64.34015,28.40292,27.72956,0.67336,0.48,1.402833333,98.8149,86.7044,7.62E-07,2.58E-06,5.75E-06,13.3101888,1.882338871,6.51656988,14.91241471,25.65985,-0.2,0.584,0.000186,6.937852547,  ...
20231014075102_l0HR6,33.97079,68.84589,68.77984,0.06605,0.32,0.20640625,113.3471,98.9474,5.29E-08,1.48E-07,7.46E-07,22.0095488,1.951612114,4.254897699,17.45627173,56.02921,-1.08,0.415,4.59E-05,6.844713758,  EGE
20231014075106_EIjwf,30.50769,67.92899,69.21364,-1.28465,0.45,-2.854777778,113.4766,100.031,5.26E-08,1.75E-07,6.06E-07,31.146138,2.082850499,5.351465176,16.03813972,59.49231,-1.86,0.519,0.000105,6.848054183,  ...
20231014075229_uB7HL,33.13052,67.06397,64.29259,2.77138,0.35,7.918228571,113.8626,102.9068,4.90E-08,1.21E-07,3.49E-07,22.5024065,1.788856615,3.39761407,7.757368694,56.86948,-0.71,0.493,3.47E-05,6.787327282,  ...
